year, track_id, track_artist, track_name
1949,TRGZEZU128F1459DF9,Hank Williams,Lost Highway
1949,TREOXHK12903CCC74F,Hank Williams,Mind Your Own Business
1949,TRSXGXB12903CA4879,Hank Williams,Mind Your Own Business
1949,TRMISIF128F9326A34,Harry Belafonte,Close Your Eyes
1949,TRHPNDU128F9326A35,Harry Belafonte,Sometimes I Feel Like A Motherless Child
1949,TRBTMIA12903D0D9B5,Harry Belafonte,Lean on me
1949,TRBJAVX128F9336796,Harry Belafonte,Close Your Eyes
1949,TRIMJZL12903D0D9B6,Harry Belafonte,Recognition
1949,TRSUYSL128F9326A37,Harry Belafonte,Deep As The River
1949,TROKCEO128F424320C,Harry Belafonte,I Still Get a Thrill
1949,TRMKZUW128F92F7ABE,Harry Belafonte_ Harry Belafonte,Recognition
1949,TRFUXJM128F42A73F3,Ivory Joe Hunter,I Almost Lost My Mind
1949,TRLMZRU128F930F888,Ivory Joe Hunter,I ALMOST LOST MY MIND
1949,TRAHKFV128F4249FF8,Ivory Joe Hunter & His Band,I Almost Lost My Mind
1949,TRBIOCS12903CEBB3D,Jimmy Witherspoon,No Rollin' Blues
1949,TRZGZBN128F9338C5B,Jimmy Witherspoon,Big Fine Girl
1949,TRTUBIZ12903C95A2F,Jimmy Witherspoon,No Rollin' Blues
1949,TRDCPFH128F4265EEE,Jimmy Witherspoon,Big Fine Girl
1949,TRWMEIP128F42A1F4A,Lennie Tristano,Intuition
1949,TRPCEMR128F42636E9,Lennie Tristano,Wow
1949,TRUBLTY12903CE385C,Lennie Tristano,Intuition
1949,TRXSLZP128F92FB79C,Lennie Tristano,Marionette
1949,TRWWXAK12903CBD352,Leon Payne,I Love You Because
1949,TRHLSCD128F4251C25,Leon Payne,I Love You Because
1949,TRQZWTN12903CA9198,Leon Payne,I Love You Because
1949,TRZYBYO128F9359720,Leon Payne,I Love You Because
1949,TRILQIZ12903CB8338,Leon Payne,I Love You Because
1949,TRYPWIY128F932AE73,Leon Payne,I Love You Because
1949,TRNBIUT128F4247E67,Lightnin' Hopkins,Morning Blues
1949,TRGPGIL12903D03230,Moon Mullican,I'll Sail My Ship Alone
1949,TRQHQVY12903CA773B,Moon Mullican,I'll Sail My Ship Alone
1949,TRQPIPO12903CA9196,Moon Mullican,I'll Sail My Ship Alone
1949,TRXHXIB128F92EB035,Moon Mullican,Moon's Tune
1949,TRBTSNF12903C9572C,T-Bone Walker,T-Bone Shuffle
1949,TRFDRLZ12903C956E6,T-Bone Walker,First Love Blues
1949,TRIAAQH12903C93F17,Wilbur deParis_ Jimmy Witherspoon,Big Fine Girl
1950,TRZRKKK12903CAB51D,Al Hibbler,Count Every Star
1950,TRMBROF12903CD4B70,Arthur "Big Boy" Crudup,My Baby Left Me
1950,TRABQHD128F422A9F5,Arthur "Big Boy" Crudup,Anytime Is The Right Time
1950,TRLMLPJ128F428AC7B,Arthur "Big Boy" Crudup,My Baby Left Me
1950,TRSSYOI128F422A9F6,Arthur "Big Boy" Crudup,My Baby Left Me
1950,TRBPPXH128F9357178,Arthur Crudup,My Baby Left Me
1950,TRHKZLZ128F932AA28,Big Boy Crudup,My Baby Left Me
1950,TRIQHKH128F92F6F2A,Big Joe Turner,Nobody In Mind
1950,TRMVFLD128F933D8C7,Bud Powell,Just One Of Those Things
1950,TRWQHKA12903CB7F87,Bud Powell,Tea For Two
1950,TRHNHJB128F1498D44,Bud Powell,April In Paris
1950,TRCWVAH128F934A08A,Bud Powell,Cherokee
1950,TRRFDTL128F934A08C,Bud Powell,I'll Keep Loving You
1950,TRRXGTV128F934A089,Bud Powell,Celia
1950,TRFCRNI128F1498609,Bud Powell,Strictly Confidential
1950,TRFEWXW128F4235309,Bud Powell,Tea For Two
1950,TRIJJZG12903CB7F8C,Bud Powell,The Fruit
1950,TRISGQV128F934A088,Bud Powell,Tempus Fugit
1950,TRADBIZ128F9335CB3,Bud Powell,April In Paris
1950,TRADZJH128F4214000,Bud Powell,Oblivion
1950,TRPPMCW128F934A083,Bud Powell,All God's Chillun Got Rhythm
1950,TRLWESX128F934A08D,Bud Powell,Strictly Confidential
1950,TRSISHG12903CB7FA4,Bud Powell,Hallelujah
1950,TRSJZLU12903CB7F8A,Bud Powell,The Last Time I Saw Paris
1950,TRXFTOP128F92E32ED,Bud Powell,Hallelujah
1950,TRXNHCX128F421400F,Bud Powell,Oblivion
1950,TRYCGUP128F92E1E06,Bud Powell,Just One Of Those Things
1950,TRYJKYK12903CB7F70,Bud Powell,Oblivion
1950,TRKVYCH128F930D2B4,Charlie Parker,Bloomdido
1950,TRTYRTU128EF340606,Charlie Parker / Dizzy Gillespie / Thelonious Monk / Curly Russell / Buddy Rich,Relaxing With Lee
1950,TRTNPZV12903CEB37E,Charlie Parker_ Dizzy Gillespie,Relaxing With Lee
1950,TRWDSZJ12903D079BA,Edith Piaf,Hymne à l'amour
1950,TRNOAFK128F935DD17,Frank Sinatra,Lover
1950,TRPJOJG128F933E669,Frank Sinatra,It All Depends On You
1950,TRCCBDS12903CC9649,Gene Autry,Frosty the Snowman
1950,TRFDWDT12903CD8D3E,Gene Autry,Frosty the Snowman
1950,TRZDXDZ128F42A7D62,Gene Autry,Frosty the Snowman
1950,TRNEAPT128F421F032,Gene Autry,Frosty The Snowman
1950,TRJDSQJ12903CD9C4B,Gene Autry,Frosty the Snowman
1950,TRSIZDS12903CC8E2B,Gene Autry,Frosty The Snowman
1950,TRIQLMB128F9357166,Hal Singer,Rock Around the Clock
1950,TRDIMUQ12903CF360F,Hal Singer,Rock Around The Clock
1950,TRJPCXS128F92F8129,Hank Snow,I'm Moving On
1950,TRSGVOL12903D0309E,Hank Snow,I'm Moving On
1950,TRBPTJZ12903CE025F,Hank Thompson,Humpty Dumpty Heart
1950,TRZSQOY128F426A422,Hank Thompson,She's A Girl Without Any Sweetheart
1950,TRGLDDK12903D0D99B,Harry Belafonte,Annabelle Lee
1950,TRCHEOJ128F932F82C,Harry Belafonte,Only One Like Me
1950,TRODZPE128F9325B61,Jimmy Rodgers,That's All Right
1950,TRPFDYD128F92DCD43,Jimmy Rogers,That's All Right
1950,TRVXNQK128F92DEB33,Jimmy Rogers,That's All Right
1950,TROVSEC12903CA8DDB,Jo Stafford,I Wonder As I Wander
1950,TRGHIFW12903CC7AC1,John Lee Hooker,House Rent Boogie
1950,TRHMNPK128F92F9809,John Lee Hooker,Wandering Blues
1950,TRBRNTL128F9328C50,John Lee Hooker,House Rent Boogie
1950,TRENYBJ128F932800A,Léo Ferré,L'Inconnue De Londres
1950,TRSREGY12903CF3F8C,Léo Ferré,Les forains
1950,TRVSRHY128F935256E,Léo Ferré,L'île Saint-Louis
1950,TRGXCDK128E078FA73,Muddy Waters,Rollin' Stone
1950,TRISSOB128F932C896,Muddy Waters,Louisiana Blues
1950,TRLIFIO12903CCC61B,Muddy Waters,Louisiana Blues
1950,TRVVJMN12903CB6DCB,Muddy Waters,Rollin' Stone
1950,TRMBVKJ12903CB65B7,Percy Mayfield,Please Send Me Someone to Love
1950,TRRHPHM128F4278149,Percy Mayfield,Strange Things Happening
1950,TRROZGP128F427EE5F,Percy Mayfield,Strange Things Happening
1950,TRZHVKZ128F427EE5E,Percy Mayfield,Please Send Me Someone To Love
1950,TRIIWSR128F428002A,Percy Mayfield,Please Send Me Someone To Love
1950,TRAVEOQ128F931C8F4,Percy Mayfield,Please Send Me Someone To Love
1950,TRPTYKQ128F42A73B8,Percy Mayfield,Please Send Me Someone To Love
1950,TRLDQTP128F9311E19,Percy Mayfield,Please Send Me Someone To Love
1950,TREVMUB12903CB65AE,Percy Mayfield,Strange Things Happening
1950,TRJAXHK128F932059C,Percy Mayfield,Please Send Me Someone To Love
1950,TRVUKBK128F4278147,Percy Mayfield,Please Send Me Someone To Love
1950,TROPEMG128F92D946A,Percy Mayfield,Strange Things Happening
1950,TRRUFGL128F4246CD8,Perez Prado,Silbando Mambo
1950,TRACTLY128EF3476CB,Perez Prado,Silbando Mambo
1950,TRPCPTQ128F428756F,Piano Red,Rockin' With Red
1950,TRTAIBY12903CFE5D4,Piano Red,Rockin' With Red
1950,TRVJQII128F4286029,Piano Red,Rockin' with Red
1950,TRXTIJJ128F4287572,Piano Red,Red's Boogie
1950,TRYMOKQ128F93198C6,Piano Red,Red's Boogie
1950,TRUTXMQ128F429FAD6,Tampa Red,1950 Blues
1950,TRROXJS128F934266A,The Weavers,The Roving Kind
1950,TRMMRHG12903CC6BE2,Yma Sumac,Ataypura (High Andes)
1951,TRFRIIR128F4268777,Billie Holiday,You're My Thrill
1951,TRVXRZE128F429252B,Billie Holiday,My Man (Mon Homme)
1951,TRMFAXQ128F932BF3F,Cal Tjader,Speak Low
1951,TRWBNON128F92CFAE2,Cal Tjader,Speak Low
1951,TRWLVVN128F1498DF2,Cal Tjader,Doxy
1951,TRFULYJ128F92E5621,Cal Tjader,Guachi Guaro (Soul Sauce)
1951,TREKSPB128F428A8C8,Cal Tjader / Carmen McRae,Speak Low
1951,TRIMUAF128F426BA42,Carl Smith,Let Old Mother Nature Have Her Way
1951,TRPTKXD128F427E1E4,Carl Smith,Let Old Mother Nature Have Her Way
1951,TRETYNR128F935965B,Carl Smith,Let Old Mother Nature Have Her Way
1951,TRDDCWY128F9344362,Carl Smith,Me And My Broken Heart
1951,TRWBKAP12903CF30BD,Charles Brown,Black Night
1951,TRHFFDK128F9311A10,Charles Brown,Black Night
1951,TRQDHSN12903CD705C,Charles Brown,Black Night
1951,TRKDZRG128F931C8F6,Charles Brown,Black Night
1951,TRRYASK12903CD83E6,Frankie Laine,Jezebel
1951,TRENAKT12903CE939D,Frankie Laine,Jezebel
1951,TRBAKLJ128F92F9A46,Hank Williams,Hey Good Lookin'
1951,TRUIMZU128E078985E,Hank Williams,I Can't Help It (If I'm Still In Love With You)
1951,TRNOVNQ128F4251C5B,Hank Williams & His Drifting Cowboys,Crazy Heart
1951,TRMRZWA128F42789D7,Lester Young,Lester Leaps In
1951,TRLOMBS12903CF3F05,Lester Young,Lester Leaps In
1951,TRJAHJV128F92EF05D,Lester Young,Lester Leaps In
1951,TRVGLXH128F930D293,Lester Young,D.B. Blues
1951,TRDQWWO128F4272F86,Lester Young,Neenah
1951,TRBPYXX128F426A7A2,Louis Armstrong,A Kiss To Build A Dream On
1951,TRXJQJE128F9310BD3,Louis Armstrong,A Kiss To Build A Dream On
1951,TRONFJT128F9345347,Louis Prima & Keely Smith,Shake Hands With Santa Claus
1951,TRKVKSO12903CBA3DF,Mel Blanc,I Taut I Taw A Puddy Tat
1951,TRFQHPW128F424A042,Memphis Slim,Mother Earth
1951,TRPBAQA128F92D061E,Memphis Slim,Mother Earth
1951,TRJYMTI12903C9D7DF,Memphis Slim,Mother Earth
1951,TROCDLU128F422483B,Memphis Slim,Mother Earth
1951,TRLFWKN128F4251C3C,Muddy Waters,She Moves Me
1951,TRKJJEP128F14958A1,Muddy Waters,Honey Bee
1951,TRCNZDT128F9307936,Nat King Cole,Too Young
1951,TREMJFY12903CF1630,Nat King Cole,Too Young
1951,TROUPJY128F4221063,Nat King Cole,That's My Girl
1951,TRWQLLW12903CE215A,Oscar Brand,Plymouth Town
1951,TRAKERI12903CE2157,Oscar Brand,Cindy
1951,TRPKOEJ12903CE2159,Oscar Brand,Tom Bolynn
1951,TRTCTXY12903CE2160,Oscar Brand,Sweet Violets
1951,TRGQBWK128F427EE6D,Percy Mayfield,Nightless Lover
1951,TRGEYKT128F427814D,Percy Mayfield,What A Fool I Was
1951,TRTDDNA128F427EE62,Percy Mayfield,What A Fool I Was
1951,TRURXKF128F9311E1F,Percy Mayfield,What A Fool I Was
1951,TRLKEJZ128F427814E,Percy Mayfield,Nightless Lover
1951,TROSAHK128F92D946C,Percy Mayfield,What A Fool I Was
1951,TRLRIEH128F427AE58,Perez Prado,Lupita
1951,TRSDDEY12903CBC33B,Perez Prado,Mambo No. 8
1951,TRFJAZP128F424E9FB,Roy Acuff,Wreck On The Highway
1951,TRFYDFI128F427F317,Roy Acuff,Low And Lonely
1951,TRQWSVC128F426AFF1,Roy Acuff,Wreck On The Highway
1951,TRYELOR128F932ADD0,Roy Acuff,Wabash Cannonball
1951,TRFNAYX128F92FE0A8,Roy Acuff And His Smoky Mountain Boys,Low And Lonely
1951,TRLRSEI128F92FB9F8,Sonny Boy Williamson,She Moves Me
1951,TRGWNQS128F429FDDC,Tampa Red,Boogie Woogie Woman
1951,TRCADQS12903CD6813,The Mills Brothers,Be My Life's Companion
1951,TRQLYOC128F42695A1,The Stanley Brothers,I'm A Man Of Constant Sorrow
1951,TRUKHMK128F93118DE,The Stanley Brothers,I'm A Man Of Constant Sorrow
1951,TRTVMXD128F4280C43,The Stanley Brothers;The Clinch Mountain Boys,I'm A Man Of Constant Sorrow
1951,TRNFBWM128F92FBE78,The Weavers,When The Saints Go Marching In
1951,TRNTGWI128F9302D8D,The Weavers,Kisses Sweeter Than Wine
1951,TREKXQG128F9342668,The Weavers,Kisses Sweeter Than Wine
1951,TRYZPAM128F4278065,The Weavers,Kisses Sweeter Than Wine
1951,TRHKYJW128F92E7337,Thelonious Monk,Willow Weep For Me
1951,TRCQGYV128F92DD0EE,Thelonious Monk,Willow Weep For Me
1951,TRCEVWM12903D02127,Tony Bennett,Because Of You
1951,TRQUIFS12903CEDFC5,Tony Bennett,I Won't Cry Anymore
1951,TRARTAC128F92FCFEA,Tony Bennett,Because Of You 
1951,TRNVQNY12903CEDFBF,Tony Bennett,Because of You
1951,TRPRGEY128F42466DB,Tony Bennett,Because Of You
1951,TRELKRT12903CAAC76,Tony Bennett,I Won't Cry Anymore
1951,TROYUMA128F931D238,Tony Bennett,Blue Velvet
1952,TRZSTFO128F421C911,Blue Sky Boys,Down On The Banks Of The Ohio
1952,TRGILWF128F92CC030,Eddie Boyd,Cool Kind Treatment
1952,TRCESGN128F92ED0A1,Eddie Boyd,Five Long Years
1952,TRRHMTX128F42454E2,Eddie Boyd,Five Long Years
1952,TRJZDYN128F42A7AAC,Eddie Boyd,Five Long Years
1952,TRVYKFR128F92CC031,Eddie Boyd,Five Long Years
1952,TRLVHNT128F14A1B9D,Eddie Boyd_ Buddy Guy_ Lonesome Jimmy Lee_ Freddie Below,Five Long Years
1952,TRUQGPL12903D079EF,Edith Piaf,La vie en rose
1952,TRWOPRQ128F933A2D7,Georges Brassens,Hécatombe
1952,TRGOWDS128F145A7D7,Georges Brassens,La Mauvaise Réputation
1952,TRGOCBA12903C9D06E,Georges Brassens,Le fossoyeur
1952,TRCRTRA12903CC113E,Georges Brassens,Le petit cheval
1952,TRBPRZK128F42379E9,Georges Brassens,Le gorille
1952,TRTWOTW128F4214078,Georges Brassens,Hécatombe
1952,TRSJFUX12903CC3936,Georges Brassens,Le Fossoyeur
1952,TROTLYN12903CC3939,Georges Brassens,Le Parapluie
1952,TRWVDWH12903CCC78B,Hank Williams,Jambalaya (On The Bayou)
1952,TRZQXVL128F9349181,Hank Williams,Settin' The Woods On Fire
1952,TRNLEVS12903CA4870,Hank Williams,Honky Tonk Blues
1952,TRDEZTU128F4249D62,Hank Williams,Jambalaya (On The Bayou)
1952,TRSSOMC12903CCC462,Howlin' Wolf,My Last Affair
1952,TRTVMRA12903CEC37A,Jack Kelly & His South Memphis Jug Band,Cold Iron Bed
1952,TRRLNPR12903CAAC03,Jimmy Dean,Bumming Around
1952,TRUHQFA12903CB27BF,Jimmy Dean,Bumming Around
1952,TRPBWMC12903CFEDE2,Jimmy Forrest,Night Train
1952,TRERIZU12903CEB1F5,Jimmy Forrest,Night Train
1952,TRVQFMB12903CD9BB9,Jimmy Forrest,Night Train
1952,TRYQFVL128F42A7A14,Jimmy Forrest,Night Train
1952,TRSHHGZ128F92F3F57,Joao Gilberto,Quando Ela Sai
1952,TRBOLDQ12903CC909A,Kitty Wells,It Wasn't God Who Made Honky Tonk Angels
1952,TRQUHMC12903CD9BC7,Kitty Wells,It Wasn't God Who Made Honky Tonk Angels
1952,TRLYSJR128F146FD3B,Kitty Wells,It Wasn't God Who Made Honky Tonk Angels
1952,TRDWCVS128F93590BB,Kitty Wells,It Wasn't God Who Made Honky Tonk Angels
1952,TROPYID12903CEBF30,Kitty Wells,It Wasn't God Who Made Honky Tonk Angels
1952,TROUYDQ12903D13D63,Kitty Wells,It Wasn't God Who Made Honky Tonk Angels
1952,TROEWKR128F1495993,Kitty Wells,It Wasn't God Who Made Honky Tonk Angels
1952,TRKBPOM128F935990C,Kitty Wells,It Wasn't God Who Made Honky Tonk Angels
1952,TRKXOZL12903D031DF,Kitty Wells,It Wasn't God Who Made Honky Tonk Angels
1952,TRKAYXA128F423AC65,Les Baxter,Love Dance
1952,TRKODUJ128F423AC67,Les Baxter,Kinkajou
1952,TRMHESF128F92F3227,Little Walter,Mean Old World
1952,TRWHDDG128F92F321E,Little Walter,Can't Hold On Much Longer
1952,TRHERQE128F428302D,Little Walter,Juke
1952,TRCNWJD128F932FAFA,Little Walter,Mean Old World
1952,TRRWNBC128F92EF87B,Little Walter,Mean Old World
1952,TRRRQNP128F92EF877,Little Walter,Juke
1952,TRBQRDS128F92F321B,Little Walter,Juke
1952,TRNLACZ128F93492AD,Little Walter,Juke
1952,TRTSJAX128F92F322B,Little Walter,Sad Hours
1952,TRJIFPR128F931D5E0,Little Walter,Mean Old World
1952,TRVXDEA128F4251C41,Little Walter & His Night Cats,Juke
1952,TRBLWNZ128F931D5FC,Little Willie Littlefield,Pleading At Midnight
1952,TRKDSDG128F9330E2E,Little Willie Littlefield,KC Loving
1952,TRTSREM128F932ABDC,Lloyd Price,Lawdy Miss Clawdy
1952,TRTSVID128F9338787,Lloyd Price,Lawdy Miss Clawdy
1952,TRVHVCR128F931C920,Lloyd Price,Lawdy Miss Clawdy
1952,TRJISBU128F429ADCA,Louis Armstrong,I Laughed At Love
1952,TRCKTUH12903CE6091,Memphis Jug Band,Memphis Shakedown
1952,TRVNLOZ12903CED3AF,Memphis Jug Band,Memphis Shakedown
1952,TRQXKAZ128EF349707,Muddy Waters,Gone To Main Street
1952,TRWRMAG128F1455E75,Patti Page,Mockin' Bird Hill
1952,TRGSNJI12903C960CD,Patti Page,The Tennessee Waltz
1952,TRHQFHL128F4296BC8,Patti Page,The Tennessee Waltz
1952,TRCNZBJ128F4296BBA,Patti Page,Mockin' Bird Hill
1952,TRQWWZF128F9358624,Patti Page,I Can't Get Started
1952,TRAILPW128F9343C13,Patti Page,Come What May
1952,TREPJEO12903C960D3,Patti Page,Come What May
1952,TRSVSTG128F426CEEC,Patti Page,Mockin' Bird Hill
1952,TRXGCVD128F930DEB7,Patti Page,Mockin' Bird Hill
1952,TRQEAPU128F931D24A,Percy Faith & His Orchestra,Delicado
1952,TRUCIIL12903D0D9E4,The Monroe Brothers,Nine Pound Hammer Is Too Heavy
1952,TRYNYAA128F930DACE,The Percy Faith Orchestra,Delicado
1952,TRNTHBH128F92D3653,Thelonious Monk,Let's Cool One
1952,TRPWMMF128F92DD0F5,Thelonious Monk,Skippy
1952,TRUAEQF12903D0324B,Webb Pierce,Back Street Affair
1952,TRYFUHK128F932D4F1,Webb Pierce,Back Street Affair
1952,TRUWSYI128F1466EB1,Yma Sumac,Babalu
1953,TRWVXTC128F930FFF6,Big Mama Thornton,Hound Dog
1953,TRCCDUT12903CF6303,Big Mama Thornton,Hound Dog
1953,TRCRUHY128F930FFF8,Big Mama Thornton,Nightmare
1953,TRFSKDR128F42437EF,Big Mama Thornton,Hound Dog
1953,TRISXZV128F9349DA0,Big Mama Thornton,Hound Dog
1953,TRPXXES128F92F1FB8,Big Mama Thornton,Hound Dog
1953,TRJGQDF12903CC8343,Big Mama Thornton,Hound Dog
1953,TRJPUPQ128F932AC94,Big Mama Thornton,Hound Dog
1953,TRJXEOB128EF350BF0,Big Mama Thornton,Hound Dog
1953,TRKXGBG12903CF308D,Big Mama Thornton,Hound Dog
1953,TRAPRRP12903CD97E9,Big Mama Thornton with Kansas Bill and his Orchestra,Hound Dog
1953,TRTXGDP128F92CC016,Champion Jack Dupree,Shake Baby Shake
1953,TRWLILQ128F424D595,Chet Atkins,Black Mountain Rag
1953,TRNQSNA128F428C097,Clarence "Gatemouth" Brown,Funky Mama
1953,TRNYIJY128F424931F,Clyde Mc Phatter & The Drifters,Money Honey
1953,TRLIYZD12903CF35ED,Clyde McPhatter,Money Honey
1953,TRYXAKM128F930E249,Clyde McPhatter & The Drifters,Money Honey
1953,TRHPXES128F92D1932,Dean Martin,That's Amore
1953,TRAGJKP12903CD2033,Dean Martin,That's Amore
1953,TRBKMMG12903CCF8E9,Doris Day_ Howard Keel,I Can Do Without You
1953,TRCSGZT128F931CD87,Eartha Kitt,Angelitos Negros
1953,TRUVASE12903CDC7E0,Eartha Kitt,Angelitos Negros
1953,TRDZYSN128F933D42C,Eartha Kitt,Santa Baby
1953,TRKQIRI12903CDC7D8,Eartha Kitt,Under The Bridges Of Paris
1953,TRMKHHU128F424A047,Eddie Boyd,Third Degree
1953,TRGGKZW128F92FD122,Eddie Boyd,Third Degree
1953,TRIADVY128F92CC02C,Eddie Boyd,Third Degree
1953,TRTIZRP128F92FD0CC,Eddie Boyd,24 Hours
1953,TRKEQFU128F148CEB9,Eddie Boyd,Third Degree
1953,TRGFFEO128F9353BA6,Eddie Fisher,I'm Yours
1953,TRWPJEE12903CB5722,Elmore James,I Believe
1953,TRNCADV12903CCC47D,Elmore James,I Held My Baby Last Night
1953,TROYPXU12903CCC47C,Elmore James,I Believe
1953,TRKDOJN12903C9D2D2,Elmore James,I Believe
1953,TRIOZJN128F931EDD8,Frank Chacksfield & His Orchestra,Ebb Tide
1953,TROWAXT12903CB5465,Frank Chacksfield & His Orchestra,Ebb Tide
1953,TRNAEDC12903CEC2FD,Frank Chacksfield And His Orchestra,Ebb Tide
1953,TRRJYRQ128F428C044,Furry Lewis,John Henry
1953,TRJTMDQ12903CA0C84,Furry Lewis,John Henry
1953,TRVGLYC128F9312158,Furry Lewis,St. Louis Blues
1953,TRIKZMT12903CF5139,Gayla Peevey,I Want a Hippopotamus for Christmas
1953,TRTKQIH128F9319705,Gayle Peevey,I Want a Hippopotamus for Christmas
1953,TRMCMRJ12903CC3999,Georges Brassens,J'Ai Rendez-Vous Avec Vous
1953,TRGQMSH12903D10F9C,Georges Brassens,Pauvre Martin
1953,TRHKMOH12903CC3992,Georges Brassens,Brave Margot
1953,TRZPRNS12903CB37C8,Georges Brassens,Brave margot
1953,TRAOFJS12903CF3F3D,Georges Brassens,Comme hier
1953,TRTIOKG128F145A7D1,Georges Brassens,J'Ai Rendez-Vous Avec Vous
1953,TROWQEN12903CF3F36,Georges Brassens,La cane de Jeanne
1953,TRWUQVU128F4242F7D,Guitar Slim,The Things That I Used To Do
1953,TRAOMMU128F933878B,Guitar Slim,The Things That I Used To Do
1953,TRVFQIR128F931C912,Guitar Slim,The Things That I Used To Do
1953,TRXTNRN12903CD96CF,Guitar Slim,The Things That I Used To Do
1953,TRGCWLY128F9322E91,Hank Williams,Half As Much
1953,TREYEFT128F934A792,Hank Williams,Half As Much
1953,TRMCCNB128F9308F5F,Hank Williams / The Drifting Cowboys,Your Cheatin' Heart
1953,TRXJPSM12903CB34D6,Homer & Jethro,Randolph The Flat-Nosed Reindeer
1953,TRWZWQT12903C95062,Jacques Brel,La Foire
1953,TRGWFPA12903CC932E,Jacques Brel,Il y a
1953,TRCBCWF12903CC9330,Jacques Brel,La foire
1953,TRRKMCL12903C95040,Jacques Brel,Il Y A
1953,TRIWDMF12903D03ED2,Jacques Brel,La foire
1953,TRYYQGZ12903CFA498,Jacques Brel,Il y a
1953,TRTVTYV12903CFB4BC,Jaques Brel,La Foire
1953,TRHFWTQ128F92DCD36,Jimmy Rogers,Left Me With A Broken Heart
1953,TRBMSVQ128F148B054,Jimmy Rogers,Act Like You Love Me
1953,TRFFZPZ128F4247E6C,Lightnin' Hopkins,Mistreated Blues
1953,TRMRAFF128F92FB7D1,Little Walter,You're So Fine
1953,TRMNVAU128F92F3239,Little Walter,Tell Me Mama
1953,TRWPWFQ128F92F3230,Little Walter,Tonight With A Fool
1953,TRRPPNA128F92F3242,Little Walter,You're So Fine
1953,TRFJCDE128F933413C,Little Walter,You're So Fine
1953,TRQKNGD128F92F323C,Little Walter,Blues With A Feeling
1953,TRIGETT128F424F93F,Little Walter,Tell Me Mama
1953,TRNVLSC128F932FB06,Little Walter,Off The Wall
1953,TRPTGDO128F92EF895,Little Walter,Off the Wall
1953,TRUJVNU128F92EF88A,Little Walter,Tell Me Mama
1953,TRLMWXI128F930F60E,Little Walter,Blues With a Feeling
1953,TRLJGIX128F92F323D,Little Walter,Lights Out
1953,TRXRBWX128F932AC86,Little Walter,Off The Wall
1953,TRXFDVQ12903C9E166,Little Walter,You're So Fine
1953,TROULWQ128F932BE4D,Mabel Mercer,You Are Not My First Love
1953,TRMXSKJ128F93594CC,Marty Robbins,Sing Me Something Sentimental
1953,TRXBFWE128F4246574,Marty Robbins,Sing Me Something Sentimental
1953,TRKCKOZ128F931EB97,Percy Faith & His Orchestra,Swedish Rhapsody
1953,TRALNDQ128F930DB3A,Percy Faith And His Orchestra,The Song From Moulin Rouge
1953,TRHHSLJ128F42A5EF0,Professor Longhair,Tipitina
1953,TRCTJAO12903CF951D,Professor Longhair,Tipitina
1953,TRRRHFU128F425931C,Professor Longhair,Tipitina
1953,TRLUMNT128F930610D,Professor Longhair,Tipitina
1953,TRPKZJG128EF3501E0,Ray Price,Heartaches By The Number
1953,TRQLINK128F4228C34,Snooky Pryor,Crosstown Blues
1953,TRNKHBS12903CDB78A,Snooky Pryor,I Want You For Myself
1953,TRDYVVJ12903CDB789,Snooky Pryor,Crosstown Blues
1953,TRYVWIF12903CBC057,Snooky Pryor,Crosstown Blues
1953,TRRVOOX128F932841E,The Dave Brubeck Quartet,The Way You Look Tonight
1953,TRROSCZ128F932841F,The Dave Brubeck Quartet,How High The Moon
1953,TRJFHPZ128F426DA3C,The Drifters,Money Honey
1953,TRIXNZA12903CD4B5C,The Drifters and Clyde McPhatter,Money Honey
1953,TRCRWYQ128F92D3656,Thelonious Monk,Little Rootie Tootie
1953,TRPMRSK128F92F37F1,Thelonious Monk,Monk's Dream
1953,TRWCHSA128F9307484,Tom Lehrer,The Old Dope Peddler
1953,TRGWLXG12903CF4D46,Tom Lehrer,Lobachevsky
1953,TRGWSQI128F145E40D,Tom Lehrer,Be Prepared
1953,TRCRISV12903CF4D4C,Tom Lehrer,My Home Town
1953,TRCVREV12903CF4D4A,Tom Lehrer,The Hunting Song
1953,TRBITKG128F145E407,Tom Lehrer,The Irish Ballad
1953,TRFGETB128F932302B,Tom Lehrer,Be Prepared
1953,TRFUAII128F9323033,Tom Lehrer,I Wanna Go Back to Dixie
1953,TRFJEWW128F145E409,Tom Lehrer,My Home Town
1953,TRFVAUS128F9323037,Tom Lehrer,Lobachevsky
1953,TRFXQMF12903CF4D41,Tom Lehrer,Be Prepared
1953,TRQLRUM128F934D696,Tom Lehrer,My Home Town
1953,TRZQBNQ128F932304B,Tom Lehrer,The Wiener Schnitzel Waltz
1953,TRZQALM128F932303B,Tom Lehrer,The Irish Ballad
1953,TRZUIYB128F932302A,Tom Lehrer,The Old Dope Peddler
1953,TRISPJH128F932303D,Tom Lehrer,The Hunting Song
1953,TRNGPCL12903CF4D50,Tom Lehrer,The Wiener Schnitzel Waltz
1953,TRPGMPG128F145E403,Tom Lehrer,The Wild West Is Where I Want To Be
1953,TRSCJKA128F145E406,Tom Lehrer,Lobachevsky
1953,TRDAPXY128F930749A,Tom Lehrer,The Hunting Song
1953,TRNLUAL12903C93D42,Tony Bennett,Rags To Riches
1953,TRJDIHY12903CB2600,Tony Bennett,Rags To Riches
1953,TRWQEGN12903D13D4D,Webb Pierce,There Stands the Glass
