year, track_id, track_artist, track_name
1964,TRKRPHA128F92D8926,Patsy Cline,Lovesick Blues
1964,TRMTNTY128F145F080,Peggy Lee,Talk To Me Baby
1964,TRHPYRQ128F145F07C,Peggy Lee,In The Name Of Love
1964,TRZTOFZ128F145F081,Peggy Lee,There'll Be Some Changes Made
1964,TRCMGWH128F1461E6E,Peter And Gordon,Leave My Woman Alone
1964,TRBQVNJ128F1461E60,Peter And Gordon,Nobody I Know
1964,TROXNYL128F1461E6B,Peter And Gordon,Tell Me How
1964,TROKYVE128F1461E5D,Peter And Gordon,A World Without Love
1964,TRXKNLX128F92D2CF2,Peter And Gordon,A World Without Love
1964,TRMFUFS128F1473B09,Phil Ochs,Ballad Of William Worthy (LP Version)
1964,TRBIYPP128F1473B0E,Phil Ochs,What's That I Hear
1964,TRAIHHM128F1473B07,Phil Ochs,The Bells (LP Version)
1964,TRUGKKB128F1473B0B,Phil Ochs,Talking Cuban Crisis (LP Version)
1964,TRLMOYL128F1473B06,Phil Ochs,Celia (LP Version)
1964,TRVOEXK128F1473B03,Phil Ochs,Talking Vietnam Blues (LP Version)
1964,TROFOJB128F1473B02,Phil Ochs,The Thresher (LP Version)
1964,TRODZMI128F1473B04,Phil Ochs,Lou Marsh (LP Version)
1964,TRYYTWH128F1473B0F,Phil Ochs,Bullets Of Mexico (Unreleased LP Version)
1964,TRTFNFN128F423DFCF,Rev. Blind Gary Davis,Maple Leaf Rag
1964,TRCQDEE128F428AA38,Rev. Gary Davis,Maple Leaf Rag
1964,TRRSFMA128F428AA3A,Rev. Gary Davis,Slow Drag (Cincinnati Flow Rag)
1964,TRPOQZA128F428AA40,Rev. Gary Davis,The Coon Hunt
1964,TRUTIIE128F428AA41,Rev. Gary Davis,Mister Jim (Walkin' Dog Blues)
1964,TRJIZFB128F428AA42,Rev. Gary Davis,Please Baby
1964,TRMDSBN128F1498A07,Righteous Brothers,You've Lost That Lovin' Feelin'
1964,TRBRPQK128E07936CD,Righteous Brothers,You've Lost That Lovin' Feelin'
1964,TROTTYH128F42375F3,Righteous Brothers,You've Lost That Lovin' Feelin'
1964,TRFIOFA128F42AE50B,Roy Orbison,It's Over
1964,TRBYZSE128F425CA9D,Sam Cooke,Rome (Wasn't Built In A Day)
1964,TRFECQD128F425C6F6,Sam Cooke,Opening Introduction
1964,TRQNQWJ128F425CAA5,Sam Cooke,The Riddle Song
1964,TRZAOWQ128E078A460,Sam Cooke,Tennessee Waltz
1964,TRRVRNZ128F932C1BD,Sammy Davis Jr.,Deep Purple (Album Version)
1964,TRKDMWX128F932C1C6,Sammy Davis Jr.,Fools Rush In (Album Version)
1964,TRGSJAO12903CA55F5,Sandie Shaw,(There's) Always Something There To Remind Me
1964,TRHMDGT12903CF61ED,Sandie Shaw,(There's) Always Something There To Remind Me
1964,TRVRICO128F92CF02F,Sandie Shaw,(There's) Always Something There To Remind Me
1964,TRHEOEC128F931E334,Sarah Vaughan / Quincy Jones & His Orchestra,Theme From The Pawnbroker
1964,TRBMMAF128F1491017,Serge Gainsbourg,New York USA
1964,TRNKWVI128F427EF53,Serge Gainsbourg,Couleur Café
1964,TRVTUUB128F931788A,Serge Gainsbourg,Joanna
1964,TRVKKFU128F427EF54,Serge Gainsbourg,New York USA
1964,TRGHGZR128F932EAC7,Shangri Las,Bull Dog
1964,TRGISQE128F932EA7D,Shangri Las,Maybe
1964,TRQMEMZ128F932EA7A,Shangri Las,Give Him A Great Big Kiss
1964,TROFIUV128F932EAB4,Shangri Las,Shout
1964,TRLKTNK128F149C652,Shirley Scott,Southern Comfort
1964,TRVALEV128F149C65D,Shirley Scott,Make Someone Happy
1964,TRYMUYI128F149C650,Shirley Scott,A Shot In the Dark
1964,TRMJTQY128F426ADA0,Simon & Garfunkel,He Was My Brother
1964,TRWPQYH12903CBA4B8,Simon & Garfunkel,Bleecker Street
1964,TRGQELP12903CBA4B6,Simon & Garfunkel,The Times They Are A-Changin'
1964,TRRCIFT128F42735C9,Simon & Garfunkel,You Can Tell The World
1964,TRFIVGV128F4266BC7,Simon & Garfunkel,The Sound Of Silence
1964,TRFDLQQ128F426AD9F,Simon & Garfunkel,Benedictus
1964,TRQVAJJ128F4284ADC,Simon & Garfunkel,The Sound Of Silence
1964,TRZLVMJ12903CBA4B4,Simon & Garfunkel,Go Tell It On The Mountain
1964,TRZXLBU128F92CBF5F,Simon & Garfunkel,Peggy-O
1964,TRTASXP128F92CBF41,Simon & Garfunkel,Bleecker Street
1964,TRLMWWH128F427C11A,Simon & Garfunkel,He Was My Brother
1964,TREEPLD128F92CBF4D,Simon & Garfunkel,Benedictus
1964,TREKQNN128F92CBF48,Simon & Garfunkel,Sparrow
1964,TRSWUFC12903CBA4BA,Simon & Garfunkel,The Sun Is Burning
1964,TRDHECY12903CED1A6,Simon & Garfunkel,The Sound Of Silence
1964,TROOLQO128F4261BC8,Simon & Garfunkel,Sparrow
1964,TRKLIJI128F92CBF3A,Simon & Garfunkel,Last Night I Had The Strangest Dream
1964,TRKDFFF128F92CBF66,Simon & Garfunkel,The Sun Is Burning
1964,TRCBJUP128F4261D0A,Skip James,Hard Time Killin' Floor Blues
1964,TRRTGYR12903CF3802,Skip James,Catfish Blues
1964,TRBKPAC128F4273C2C,Skip James,Illinois Blues
1964,TRBYQEL128F427E807,Skip James,Cherry Ball Blues
1964,TRFANRR128F4273C2E,Skip James,Washington D.C. Hospital Center Blues
1964,TRQRWQC12903C94CD7,Skip James,Hard Time Killin' Floor Blues
1964,TRQOGRE128F92F8763,Skip James,Drunken Spree
1964,TRIHQHZ12903CC610E,Skip James,Hard Time Killin' Floor Blues
1964,TRITSQE12903C94CDC,Skip James,All Night Long
1964,TRAXEKI128F427E697,Skip James,Cherry Ball Blues
1964,TRNHBVL128F93454CB,Skip James,Drunken Spree
1964,TRNAUUT128F427E805,Skip James,Hard Time Killin' Floor Blues
1964,TRPVEFT12903CF37C0,Skip James,Hard Time Killin' Floor Blues
1964,TRTSSWZ128F427E157,Skip James,Drunken Spree
1964,TRUIOSZ128F930CE35,Skip James,Hard Time Killin' Floor Blues
1964,TRUPVBZ128F427E7FB,Skip James,Crow Jane
1964,TRLVFFK128F4273C34,Skip James,Drunken Spree
1964,TREDDIS12903C94CDA,Skip James,Drunken Spree
1964,TRSNEKW128F93454C7,Skip James,Hard Time Killin' Floor Blues
1964,TRVWHYR128F4261D11,Skip James,Drunken Spree
1964,TRDHSXS128F930CE3E,Skip James,Illinois Blues
1964,TRDONZJ12903CF37C1,Skip James,Look Down the Road
1964,TRKKGNG128F93454C4,Skip James,Illinois Blues
1964,TRMQZLG128F42AEDCB,Sonny Rollins,'Round Midnight
1964,TRWNDHX128F93320A2,Sonny Rollins,Afternoon In Paris
1964,TRRCPNZ128F42A232E,Sonny Rollins,Afternoon in Paris
1964,TRVJYBB128F42A2317,Sonny Rollins,I Remember Clifford
1964,TRDABPW128F42907C2,Sonny Rollins,'Round Midnight
1964,TRCNTLL128F931B106,Stevie Wonder,Castles In The Sand
1964,TRQBQCW128F14962CD,Stevie Wonder,Red Sails In The Sunset
1964,TRSUOHY128F14962CE,Stevie Wonder,The Beachcomber
1964,TRVYKMQ128F14962CB,Stevie Wonder,Ebb Tide
1964,TRYVFVL128F149643A,Stevie Wonder,Sad Boy
1964,TRPMJTP128F92E1912,Sylvie Vartan,La Plus Belle Pour Aller Danser
1964,TRPEEHW128F92F2D0C,THE AD LIBS,The Boy From New York City
1964,TRTITKA128F92F1233,THE AD LIBS,The Boy From New York City
1964,TRUAHKB128F427B1BA,THE AD LIBS,The Boy From New York City
1964,TRVQLVJ128F92EF9B1,The Ad-Libs,The Boy From New York City
1964,TRWWELB12903CFA4CB,The Animals,The House of the Rising Sun
1964,TRWVCJO128E078E079,The Animals,Talkin' 'Bout You
1964,TRRRNKB128E07827ED,The Animals,I'm Mad Again
1964,TRBOEVA128E078E07A,The Animals,I'm Crying
1964,TRFWUCQ12903CBE5AD,The Animals,Boom Boom
1964,TRFCWTM128E07827E6,The Animals,Blue Feeling
1964,TRFECWD128E078E07D,The Animals,Dimples
1964,TRQHVIB128E07824EF,The Animals,She Said Yeah
1964,TRQBRBD128E078E084,The Animals,Bury My Body
1964,TRZKGAQ128E078E07E,The Animals,I've Been Around
1964,TRIDSGX12903CB101C,The Animals,I'm Crying
1964,TRPWTQJ128E07827F2,The Animals,She Said Yeah
1964,TRTZJIR128E07827F1,The Animals,Bury My Body
1964,TRJFCEQ128E07824E2,The Animals,Talkin' 'Bout You
1964,TRJTJMW128E07827F4,The Animals,Take It Easy
1964,TRJVLSA128E078E076,The Animals,Baby Let Me Take You Home
1964,TRDTVXQ128E078E07C,The Animals,Around And Around
1964,TROLKNQ128E078E086,The Animals,She Said Yeah
1964,TROEVOE128F9359DF2,The Animals,The House Of The Rising Sun
1964,TRXWGZA128F9303F0C,The Animals,Baby Let Me Take You Home
1964,TRXCSYN128E07827E7,The Animals,Dimples
1964,TRXDOCO128E07827F7,The Animals,I've Been Around
1964,TRKIEYO128E078E077,The Animals,Gonna Send You Back To Walker
1964,TRFSAPE128F14904F8,The Applejacks,What's The Matter Little Girl
1964,TRQRKAI128F14904F1,The Applejacks,Ain't That Just Like Me
1964,TRZHJLF128F14904FB,The Applejacks,(Boom_ Boom_ Boom_ Boom) Everybody Fall Down
1964,TRZPLDX128F14904F5,The Applejacks,Baby Jane
1964,TRAFVEX128F14904EC,The Applejacks,Over Suzanne
1964,TRATFWX128F14904EA,The Applejacks,Tell Me When
1964,TRADSOW128F14904F2,The Applejacks,Kansas City
1964,TRNUWTX128F14904F4,The Applejacks,Three Little Words (I Love You)
1964,TRNJUIP128F14904F9,The Applejacks,What'd I Say
1964,TRNDBAT128F14904F0,The Applejacks,Mem'ries Of You
1964,TRPEVXI128F14904F7,The Applejacks,See If She Cares
1964,TRTPAVM128F14904ED,The Applejacks,Hello Josephine
1964,TRJOGEF128F14904F6,The Applejacks,No Time
1964,TRSBQOQ128F14904EF,The Applejacks,Too Much Monkey Business
1964,TRSFZQN128F14904FD,The Applejacks,I Go To Sleep
1964,TRDURBF128F14904EB,The Applejacks,Wishing Will Never Make It So
1964,TROJZXG128F14904FC,The Applejacks,You're The One For Me
1964,TRYCNXZ128F14904F3,The Applejacks,I Wonder
1964,TRYVXUW128F14904EE,The Applejacks,As A Matter Of Fact
1964,TRLPCZT128F92CC1CF,The Bachelors,Diane
1964,TRJVREZ128F92F17A7,The Bachelors,Diane
1964,TRCDEVZ128F1486F16,The Beach Boys,All Summer Long
1964,TRAHETI128F930337F,The Beach Boys,Frosty The Snowman
1964,TRUMXSF128F9303269,The Beach Boys,Frosty The Snowman
1964,TRXZNWK128F9304614,The Beach Boys,The Man With All The Toys
1964,TRXAPZN128F9304615,The Beach Boys,We Three Kings Of Orient Are
1964,TRTYKGK128F931A17C,The Beatles,Ain't She Sweet
1964,TRUAGKW128F9311E03,The Beatles,Ain't She Sweet
1964,TRBFNMW12903CBF3CE,The Beatles / Tony Sheridan,Ain't She Sweet
1964,TRMCDSD128F429EF31,The Bee Gees,Claustrophobia
1964,TRLXJLX128F429EF2F,The Bee Gees,Three Kisses Of Love
1964,TRMNGHU128F931B12A,The Contours,Can You Do it
1964,TRIARCQ128F931B12B,The Contours,I'll Stand By You
1964,TRJKXXT12903CFB7BF,The Crystals / La La Brooks,All Grown Up
1964,TRIMVUX128F931481A,The Dave Brubeck Quartet,Koto Song
1964,TRPNRPN12903CBB4D7,The Dave Brubeck Quartet,Theme From Elementals
1964,TRPVHAZ12903CBB4D2,The Dave Brubeck Quartet,Iberia
1964,TRLUZKG128F42737F5,The Dave Brubeck Quartet,Toki's Theme
1964,TRVOQTX12903CBB4D8,The Dave Brubeck Quartet,Elementals
1964,TRGWVXK12903CEBA65,The Dixie Cups,Chapel of Love
1964,TRQABRI128F14AD376,The Dixie Cups,Iko Iko
1964,TRPCNKD12903CEF9A4,The Dixie Cups,Iko Iko
1964,TREPITR12903CC2201,The Dixie Cups,Chapel Of Love
1964,TRJWFZB128F92F137E,The Dixie Cups,People Say
1964,TROTDDW128F92F137D,The Dixie Cups,People Say
1964,TRXAAJE128F92EF993,The Dixie Cups,Chapel of Love
1964,TRHHDYL128F92FC562,The Drifters,Under the boardwalk
1964,TRWOYUO12903C9C961,The Everly Brothers,Love Is All I Need
1964,TRYKUWQ12903C9C962,The Everly Brothers,Torture
1964,TRUZITH128F4289515,The Four Seasons,Rag Doll
1964,TRMAMQT128F42952E0,The Hollies,Lucille
1964,TRWUBLG128F4269BD1,The Hollies,Set Me Free (1997 Digital Remaster)
1964,TRCRKMV128F42952D2,The Hollies,Do You Love Me
1964,TRBVJUK128F4269BC2,The Hollies,Nitty Gritty/Something's Got A Hold On Me (1997 Digital Remaster)
1964,TRQXXON12903CFDF09,The Hollies,Come On Back
1964,TRELKVZ128F92FF9B6,The Hollies,Don't You Know
1964,TRSZVRA128F4269BDA,The Hollies,I Thought Of You Last Night (1997 Digital Remaster)
1964,TRVIGXV128F42952F0,The Hollies,It's Only Make Believe
1964,TRVUNNK128F146518B,The Hollies,Just One Look
1964,TRVDFTP128F4269BC3,The Hollies,Don't You Know (1997 Digital Remaster)
1964,TRYWKLS128F42952C5,The Hollies,You Better Move On
1964,TRMQPNO128F147F25F,The Impressions,Ten To One
1964,TRCOXFA12903D11AF8,The Impressions,I'm So Proud
1964,TRUCPCP128F42649D7,The Impressions,I'm So Proud
1964,TRVUCER12903D11B20,The Impressions,A Woman Who Loves Me
1964,TRKAVRN128F1459A1D,The Impressions,I'm So Proud
1964,TRFWACL128F429C1FE,The Jazz Crusaders,Bachafillen
1964,TRHRQTK128F92E6409,The Marvelettes,Too Many Fish In The Sea
1964,TRFNDHJ128F145275D,The Marvelettes,A Need For Love
1964,TRXHMBH128F931F7AB,The Marvelettes,Too Many Fish In The Sea
1964,TRPBIKT128F92F01C3,The Merseybeats,Don't Turn Around
1964,TRPNYSH128F14777F9,The Merseybeats,Really Mystified
1964,TRLFYEH128F935AD8C,The Merseybeats,Don't Turn Around
1964,TRKXZHT128F14777FB,The Merseybeats,Don't Turn Around
1964,TRAVXOW128F92FB749,The Miles Davis Sextet,Ah-Leu-Cha
1964,TRMVIKS128F92D2CA0,The Nashville Teens,Tobacco Road
1964,TRWXCTZ128F424C830,The Nashville Teens,Tobacco Road
1964,TRHZALP128F424C84D,The Nashville Teens,I Like It Like That
1964,TRBMTQG128F424C840,The Nashville Teens,Google Eye
1964,TRNWVJG128F9311D98,The Nashville Teens,Tobacco Road
1964,TREICIT128F9359DA8,The Nashville Teens,Tobacco Road
1964,TRERPJR128E0791CF8,The Radiants,Voice Your Choice
1964,TRMJXUZ128F9328001,The Rolling Stones,If You Need Me
1964,TRWOYYE128F9310EB1,The Rolling Stones,Off The Hook
1964,TRIBUUE128F932800B,The Rolling Stones,Off The Hook
1964,TRAERPT128F931103E,The Rolling Stones,Time Is On My Side
1964,TRADJNG128F932814A,The Rolling Stones,Heart Of Stone
1964,TRAKBON128F9311039,The Rolling Stones,Around And Around
1964,TRPCSGU128F4287F30,The Rolling Stones,Carol
1964,TRTQIJA128F9311046,The Rolling Stones,Congratulations
1964,TRUIZTH128F9328170,The Rolling Stones,Route 66
1964,TRULUEB128F9309BE4,The Rolling Stones,Now I've Got A Witness (Like Uncle Phil And Uncle Gene)
1964,TRLZWFX128F933E243,The Rolling Stones,Carol
1964,TRJIBWX128F4287F34,The Rolling Stones,Heart Of Stone
1964,TRXRONA128F9328008,The Rolling Stones,Time Is On My Side
1964,TRYDFTA128F4287F2F,The Rolling Stones,Not Fade Away
1964,TRHCWPI12903CC525B,The Ronettes,(The Best Part Of) Breakin' Up
1964,TRCYNTQ128F1498A05,The Ronettes,Walking In The Rain
1964,TRBHZNF128F14989FE,The Ronettes,(The Best Part Of) Breakin' Up
1964,TRBUJLF12903CFB50B,The Ronettes,How Does It Feel?
1964,TRFMILS128F421CC23,The Searchers,Take Me For What I'm Worth
1964,TRZTTYO128F421CC15,The Searchers,Don't Throw Your Love Away
1964,TRNIEPI128F421CC1C,The Searchers,Goodbye My Love
1964,TRSYNZX128F421CC21,The Searchers,'Till I Met You
1964,TRDCUCM128F421CC29,The Searchers,Sea Of Heartbreak
1964,TRGDPXJ128F4269C6E,The Seekers,I'll Never Find Another You
1964,TRBEFIJ128F14596D7,The Seekers,Open Up Them Pearly Gates
1964,TRBVAEK128F426933D,The Seekers,I'll Never Find Another You
1964,TRNZOCR128EF343A86,The Seekers,Open Up Them Pearly Gates
1964,TRRTMLS128F4248411,The Shangri-Las,Shout (Live)
1964,TRBTMXC128F93462EA,The Shangri-Las,Leader of the Pack
1964,TRBJNRM128F4248414,The Shangri-Las,Good Night_ My Love_ Pleasant Dreams (Live)
1964,TRBSYDB128F934630B,The Shangri-Las,Maybe
1964,TRQMWPZ128F424840F,The Shangri-Las,So Much In Love (Live)
1964,TRQDZSO128F4259430,The Shangri-Las,It's Easier To Cry
1964,TRQYLNV128F93462F0,The Shangri-Las,What Is Love?
1964,TRZNTHH128F424840A,The Shangri-Las,Twist And Shout (Live)
1964,TRAACSL128F93462F4,The Shangri-Las,Twist and Shout
1964,TRAUZVU12903CC050D,The Shangri-Las,Remember (Walkin' In the Sand)
1964,TRAUPEE128F425943A,The Shangri-Las,Bull Dog
1964,TRTMQVH128F92EF9A7,The Shangri-Las,Give Him a Great Big Kiss
1964,TRTBJAL128F42264D3,The Shangri-Las,Leader Of The Pack
1964,TRTAEUM128F934630F,The Shangri-Las,So Much in Love
1964,TRUPDKT128F4248415,The Shangri-Las,You Can't Sit Down (Live)
1964,TRUOZXE128F42483FC,The Shangri-Las,Give Him A Great Big Kiss
1964,TRLDKXG128F9346309,The Shangri-Las,Shout
1964,TRVGDMD128F934630A,The Shangri-Las,It's Easier To Cry
1964,TRVLESQ12903CD893D,The Shangri-Las,Give Him a Great Big Kiss
1964,TRKNKQJ12903CBB3FF,The Shangri-Las,Leader Of The Pack
1964,TRYQQIY128F93462FC,The Shangri-Las,Bull Dog
1964,TRUENYE128E078FEB5,The Supremes,Baby Love
1964,TRUXBQR128EF349A44,The Supremes,Where Did Our Love Go
1964,TRSOITY128F1496251,The Supremes,Come See About Me
1964,TRGCOQY128F425F167,The Surfaris,Earthquake
1964,TRQDYGL128F425F16B,The Surfaris,Scatter Shield
1964,TRUMHIF128F425F168,The Surfaris,Hiawatha
1964,TRLHGAI128F425F16A,The Surfaris,Apache
1964,TRFTUFF128F9325284,The Swinging Blue Jeans,You're No Good
1964,TRAUYST128F145D08A,The Swinging Blue Jeans,You're No Good
1964,TRVWAKS128F1457F3E,The Swinging Blue Jeans,You're No Good
1964,TRXVXXQ128F93494A9,The Swinging Blue Jeans,You're No Good
1964,TRXJBWR128F92E80FB,The Temptations,The Way You Do The Things You Do
1964,TRXKWMV128E0792D12,The Temptations,The Girl's Alright With Me
1964,TRGFMBZ12903CBAAAB,The Trashmen,Surfin' Bird
1964,TRDGIKI128F933D54D,The Trashmen,Surfin' Bird
1964,TRRJPLK128F933D639,The Velvelettes,Needle In A Haystack
1964,TRQOSAB128F92F4522,The Velvelettes,Needle In A Haystack
1964,TRACKGP128E078330D,The Velvelettes,Should I Tell Them
1964,TRAKOKJ12903CE97D9,The Velvelettes,Needle in a Haystack
1964,TRPAMUS128F92E640B,The Velvelettes,Needle In A Haystack
1964,TREWSUE128F931B1DD,The Velvelettes,He Was Really Sayin' Somethin'
1964,TREIRDY128F1478463,The Velvelettes,He Was Really Sayin' Somethin'
1964,TRXTRNO128F146DC0E,The Velvelettes,Needle In A Haystack
1964,TRYUXUX128E0783319,The Velvelettes,He Was Really Sayin' Somethin'
1964,TRHYKFX128F1457EF3,The Ventures,War Of The Satellites
1964,TRFUMOR128F4269FFE,The Ventures,Diamond Head
1964,TRPUCIV128F425F116,The Ventures,The Cruel Sea
1964,TRTFFAS128F427CB5A,The Ventures,The Cruel Sea
1964,TRUOZON128F425F0FE,The Ventures,Penetration
1964,TRXAWAV128F425F0CB,The Ventures,Tall Cool One
1964,TRYXEAQ128F1457EEF,The Ventures,He Never Came Back
1964,TRWLOHV128F92FA52B,The Yardbirds,A Certain Girl
1964,TRADKRE128F9301890,The Yardbirds,Good Morning Little Schoolgirl
1964,TRAOEGF128F930DD8E,The Yardbirds,I'm A Man
1964,TRPLMLC128F93018A4,The Yardbirds,Good Morning Little Schoolgirl
1964,TRPEVMI128F930186E,The Yardbirds,Here 'Tis
1964,TRTHVYM128F930188A,The Yardbirds,Too Much Monkey Business
1964,TRLCTIH12903CE3085,The Yardbirds,Got Love If You Want It
1964,TRJGLJU128F14AC25B,The Yardbirds,I Wish You Would
1964,TRDFQFJ12903CE308D,The Yardbirds,Here 'Tis
1964,TROWKZJ128F92FA526,The Yardbirds,I Ain't Got You
1964,TRWBGOG128F4248028,The Zombies,She's Not There
1964,TRCNWND128E0795412,The Zombies,She's Not There
1964,TRBQXRX128F93359E0,The Zombies,Woman
1964,TRTTLSB128F9335987,The Zombies,Leave Me Be
1964,TRSKUXH128F93359E5,The Zombies,Leave Me Be
1964,TRXZVFY128F933594B,The Zombies,You Make Me Feel Good
1964,TRKAILG128F933594D,The Zombies,Woman
1964,TRIKAVY128F427EB07,Thelonious Monk,Brake's Sake
1964,TRLJYMK128F92E732B,Thelonious Monk,Nice Work If You Can Get It
1964,TRLPPJS128F4277D29,Thelonious Monk Quartet,Nutty
1964,TRVSPGG128F9328441,Thelonious Monk Quartet,Blue Monk
1964,TRWCZAR128F147ED52,Tom Paxton,I Can't Help But Wonder Where I'm Bound (LP Version)
1964,TRCCSRJ128F147ED54,Tom Paxton,My Lady's A Wild_ Flying Dove  (LP Version)
1964,TRCAWRP128F147ED4B,Tom Paxton,A Rumblin' In The Land (LP Version)
1964,TRBQRJD128F147ED4C,Tom Paxton,When Morning Breaks  (LP Version)
1964,TRZJGXU128F147ED57,Tom Paxton,Goin' To The Zoo (LP Version)
1964,TRXTUYY128F147ED51,Tom Paxton,Fare Thee Well_ Cisco (LP Version)
1964,TRXDAVV128F147ED55,Tom Paxton,Standing On The Edge Of Town (LP Version)
1964,TRYSPEX128F147ED4F,Tom Paxton,The Last Thing On My Mind (LP Version)
1964,TRYKIEX128F147ED50,Tom Paxton,Harper (LP Version)
1964,TRGOJYO128F9320373,Tubby Hayes,Orient Line
1964,TRHPWLG128F9320379,Tubby Hayes,Mambo Tittoro
1964,TRROLZB128F9320377,Tubby Hayes,Doggin' Around
1964,TRBQXJR128F9320375,Tubby Hayes,I'll Remember April
1964,TRQIMSG128F932036D,Tubby Hayes,Plymouth Rock
1964,TRIJAVT128F932036F,Tubby Hayes,Room 608
1964,TRALYHZ128F932037A,Tubby Hayes,The Serpent
1964,TREOPTT128F9320372,Tubby Hayes,Sophisticated Lady
1964,TRAZZON128F930D2DC,Vince Guaraldi,Room At The Bottom
1964,TRATTGP128F932854B,Vince Guaraldi,Corcovado
1964,TRNOXPK12903CF2923,Vince Guaraldi,Work Song
1964,TRPPMHP128F9328550,Vince Guaraldi,Dor Que Faz Doer
1964,TREULIR128F9328551,Vince Guaraldi,Brasilia
1964,TRJBIYJ128F932854F,Vince Guaraldi,Whirlpool
1964,TRSIFMJ128F932854E,Vince Guaraldi,Star Song
1964,TRDZXNP12903CF2949,Vince Guaraldi,Autumn Leaves
1964,TRDYYOA128F9328549,Vince Guaraldi,Mr. Lucky
1964,TRYWTPR128F932854A,Vince Guaraldi,What Kind Of Fool Am I?
1964,TRMMSSO128F424C542,Vince Guaraldi / Bola Sete,Mambossa
1964,TRWEGBW128F424C53F,Vince Guaraldi / Bola Sete,Casaba
1964,TRQHRYY128F424CCDA,Vince Guaraldi / Bola Sete,Days of Wine and Roses
1964,TRZWNNN128F92E25E1,Vince Guaraldi / Bola Sete,The Girl From Ipanema
1964,TRTIZTG128F92E25F0,Vince Guaraldi / Bola Sete,Mambeando
1964,TRUQVSO128F424C543,Vince Guaraldi / Bola Sete,Star Song
1964,TRSGNSE12903CF292A,Vince Guaraldi / Bola Sete,The Girl From Ipanema
1964,TRVUAEB128F424CCDB,Vince Guaraldi / Bola Sete,Star Song
1964,TRDRAVL12903CF291C,Vince Guaraldi / Bola Sete,Days Of Wine And Roses
1964,TRKJUTQ128F424CCD3,Vince Guaraldi / Bola Sete,Ginza Samba
1964,TRYAOBE12903CF2925,Vince Guaraldi / Bola Sete,Ginza Samba
1964,TRMSGSK128F930D2E2,Vince Guaraldi Trio,Three Coins In A Fountain
1964,TRGJGRJ128F930D2D8,Vince Guaraldi Trio,Django
1964,TRHTCON128F930D2DE,Vince Guaraldi Trio,A Flower Is A Lovesome Thing
1964,TRAOWYT128F930D2DB,Vince Guaraldi Trio,Yesterdays
1964,TRPUDVV128F930D2DA,Vince Guaraldi Trio,Fenwyck's Farfel
1964,TRKYXPH128F930D2DF,Vince Guaraldi Trio,Willow Weep For Me
1964,TRIUNFW128F426BCD1,Wayne Shorter,Mahjong (1985 Digital Remaster)
1964,TRPNRDT128F426BCD6,Wayne Shorter,Juju (Alternate Take) (Digitally Remastered)
1964,TRMQPXN128F9303083,Wes Montgomery,In And Out
1964,TRWXYHS128F92DF731,Wes Montgomery,Moca Flor
1964,TROAEOX128F92DF732,Wes Montgomery,Matchmaker_ Matchmaker
1964,TRWFVNB12903CAAACF,Woody Guthrie,Pretty Boy Floyd
1964,TRBWFMD12903CFF90A,Woody Guthrie,Worried Man Blues
1964,TRPQRRW128F92FC1CF,Woody Guthrie,Pretty Boy Floyd
1964,TRPEVND12903CF4A79,Woody Guthrie,Pretty Boy Floyd
1964,TRTYTPS12903CE1027,Woody Guthrie,Pretty Boy Floyd
1964,TREOTYC12903CB1159,Woody Guthrie,Pretty Boy Floyd
1964,TRVVRMU12903CAAAD1,Woody Guthrie,Worried Man Blues
1964,TRKXQQF12903CCB6D7,Woody Guthrie,Talking Dust Bowl Blues
1964,TRGINTN128F9341527,Woody Guthrie & Jack Elliott,Pretty Boy Floyd
1964,TRROEJL128F9341540,Woody Guthrie & Jack Elliott,Pretty Boy Floyd
1964,TRACEHH128F9341504,Woody Guthrie & Jack Elliott,Pretty Boy Floyd
1965,TRBJVOA12903CCD25F,101 Strings Orchestra,La Cumparsita
1965,TRMUPNP12903CAC972,Al Hirt,Cotton Candy
1965,TRDIIFK128F9319A58,Al Hirt,Bourbon Street Parade
1965,TRYBZVJ128F9319A5A,Al Hirt,Stranger In Paradise
1965,TRYPGFI128F9319A65,Al Hirt,Poor Butterfly
1965,TRBBJRR128F930932D,Al Hirt;Marty Paich,When The Saints Go Marching In
1965,TRGJURU128F42340E2,Albert Ayler,Prophet
1965,TRRHGBH128F930121B,Albert Ayler,Spirits Rejoice
1965,TRRBUSZ128F42340DE,Albert Ayler,Spirits Rejoice
1965,TRFWQPD128F9301216,Albert Ayler,Holy Ghost
1965,TRFABLO128F4233F22,Albert Ayler,Bells
1965,TRPPJMG12903CE210B,Albert Ayler,Bells
1965,TRTWNEC128F42340E1,Albert Ayler,Angels
1965,TRTSAEY128F4245C71,Albert Ayler,Bells
1965,TRUTMWL128F42340E0,Albert Ayler,D.C.
1965,TRVWQXL128F42340DF,Albert Ayler,Holy Family
1965,TRDUNEY12903CE2116,Albert Ayler,Holy Family
1965,TRDVXEM128F423710F,Albert Ayler,Bells
1965,TRXWXUO12903CE2118,Albert Ayler,Spirits Rejoice
1965,TRVFDRB128F92EC168,Alton Ellis,Dance Crasher
1965,TRKHJTG128F934C81F,Alton Ellis,Dance Crasher
1965,TRUMXER128F92E7DF1,Alton Ellis_ The Flames,Dance Crasher
1965,TRMECTS128EF3437C6,Andrew Hill,Compulsion (2006 Digital Remaster)
1965,TRGJEKM128EF3437D0,Andrew Hill,Premonition (2006 Digital Remaster)
